age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture
19,M,413,En_Couple,4,true
80,F,514,En_Couple,3,true
29,F,581,En_Couple,0,false
28,M,484,En_Couple,4,false
45,M,962,Célibataire,0,false
30,F,1078,En_Couple,3,false
20,F,581,En_Couple,0,false
52,M,1198,En_Couple,2,false
50,M,811,En_Couple,0,false
67,M,1184,En_Couple,2,false
27,F,499,Célibataire,0,false
42,M,237,Seule,3,false
59,M,1088,En_Couple,2,false
67,M,888,En_Couple,1,true
50,M,529,En_Couple,3,true
24,M,475,En_Couple,1,false
27,M,585,En_Couple,1,false
33,M,527,Célibataire,0,false
35,F,220,Célibataire,0,false
51,F,578,Célibataire,0,false
57,M,217,En_Couple,0,false
37,F,563,En_Couple,3,true
34,F,1360,En_Couple,0,false
51,M,808,En_Couple,3,false
52,M,236,En_Couple,3,false
28,F,242,Célibataire,0,false
59,M,419,Célibataire,0,false
21,M,414,En_Couple,0,false
26,M,206,En_Couple,4,false
35,M,526,En_Couple,0,false
33,F,760,En_Couple,0,false
46,F,189,Célibataire,0,false
52,F,1170,Marié(e),1,false
37,M,787,En_Couple,3,false
28,M,597,Célibataire,0,false
49,F,225,Célibataire,0,false
39,F,1000,En_Couple,3,false
51,M,194,En_Couple,2,false
68,M,506,Célibataire,0,false
42,M,425,En_Couple,0,false
79,M,510,En_Couple,4,false
61,F,540,En_Couple,3,false
70,M,178,En_Couple,4,false
29,M,498,En_Couple,3,true
24,M,1021,En_Couple,0,false
30,M,586,Marié(e),2,false
20,M,1140,Célibataire,0,false
55,M,1340,En_Couple,3,false
35,F,430,En_Couple,2,false
26,M,522,En_Couple,2,false
34,M,577,En_Couple,0,true
56,M,408,En_Couple,3,false
23,F,483,Célibataire,0,false
69,M,859,En_Couple,4,true
38,F,700,En_Couple,3,false
21,M,544,En_Couple,3,false
28,M,1281,En_Couple,1,false
41,M,472,En_Couple,1,false
56,M,461,En_Couple,1,true
43,M,1393,Célibataire,0,false
41,F,474,Célibataire,0,false
51,M,557,En_Couple,2,false
18,M,530,Célibataire,0,false
67,M,158,En_Couple,1,false
32,M,420,En_Couple,2,false
23,M,947,En_Couple,3,false
52,F,522,En_Couple,0,false
64,M,870,En_Couple,1,false
19,M,735,En_Couple,4,false
59,M,547,En_Couple,1,false
23,M,416,Célibataire,0,false
39,M,166,Célibataire,0,false
41,M,1328,Célibataire,0,false
29,M,177,Célibataire,0,false
84,M,1222,En_Couple,3,false
50,F,1002,Célibataire,0,false
47,M,545,En_Couple,1,false
48,M,537,En_Couple,1,false
63,M,420,En_Couple,3,false
29,M,479,Seule,1,false
41,F,190,Célibataire,0,false
33,F,501,En_Couple,2,false
53,F,1296,Célibataire,0,false
48,F,182,En_Couple,3,false
35,F,463,Célibataire,0,false
31,M,241,En_Couple,4,false
40,M,511,Célibataire,0,false
51,M,237,En_Couple,2,false
43,M,165,En_Couple,1,false
30,M,175,En_Couple,0,false
52,M,185,En_Couple,0,false
78,F,503,En_Couple,4,false
51,F,588,Célibataire,0,false
53,F,180,Célibataire,0,false
48,M,406,Célibataire,0,false
28,M,1314,En_Couple,0,true
32,M,492,Célibataire,0,false
65,M,401,Seule,3,false
29,M,434,En_Couple,2,false
36,F,199,Célibataire,0,false
56,M,165,En_Couple,0,false
75,M,592,Célibataire,0,false
26,F,476,En_Couple,2,false
48,F,1044,En_Couple,1,false
32,M,488,En_Couple,1,false
79,F,461,En_Couple,1,false
82,M,553,En_Couple,2,true
34,M,450,Seule,2,false
29,M,540,En_Couple,1,true
23,F,416,Célibataire,0,false
46,M,578,En_Couple,0,false
48,M,181,En_Couple,3,false
34,M,422,En_Couple,0,false
49,M,539,Célibataire,0,false
48,M,551,Célibataire,0,false
20,F,1170,Célibataire,0,false
18,F,591,En_Couple,1,true
47,M,528,En_Couple,1,false
61,F,753,Célibataire,0,false
27,M,547,En_Couple,0,true
31,M,518,En_Couple,2,false
40,M,1384,En_Couple,3,false
19,M,705,Seule,1,false
21,F,231,En_Couple,0,false
84,M,566,En_Couple,0,true
70,M,595,Seule,1,false
18,M,1049,En_Couple,2,false
63,M,522,Célibataire,0,false
20,M,923,Célibataire,0,false
19,F,940,Célibataire,0,false
30,M,505,En_Couple,3,false
49,F,247,En_Couple,1,false
36,F,1241,En_Couple,3,true
18,M,997,En_Couple,1,false
73,F,470,En_Couple,1,false
27,F,1028,Célibataire,0,false
37,F,424,Célibataire,0,false
33,M,1056,En_Couple,4,true
33,F,483,En_Couple,0,false
70,M,889,En_Couple,4,false
19,M,1146,En_Couple,4,false
37,M,427,En_Couple,2,false
24,M,1139,En_Couple,2,false
31,F,182,En_Couple,0,true
34,M,427,En_Couple,2,false
78,M,421,En_Couple,3,true
29,F,556,Seule,3,false
64,M,509,Célibataire,0,false
61,M,227,En_Couple,1,true
76,M,982,En_Couple,4,false
23,M,521,En_Couple,2,false
41,M,1244,En_Couple,4,false
20,F,1043,Célibataire,0,false
44,F,1376,En_Couple,1,false
56,F,959,Célibataire,0,false
47,M,415,Célibataire,0,false
84,M,174,En_Couple,4,true
23,M,981,En_Couple,3,false
23,M,153,Célibataire,0,false
73,M,748,En_Couple,4,false
30,M,238,En_Couple,1,false
46,F,1187,Célibataire,0,false
23,M,228,En_Couple,1,true
69,M,599,En_Couple,1,false
45,M,596,Seule,1,false
23,M,482,En_Couple,1,false
28,M,594,En_Couple,4,false
28,M,1157,En_Couple,0,false
23,M,232,En_Couple,0,true
20,M,477,En_Couple,1,false
25,F,575,En_Couple,0,true
40,F,544,Marié(e),0,true
55,M,453,En_Couple,4,false
35,M,569,Seule,2,false
27,M,1289,Célibataire,0,false
43,M,502,Célibataire,0,false
56,F,850,En_Couple,1,false
78,F,993,En_Couple,0,false
27,M,541,Marié(e),1,false
48,M,434,En_Couple,4,false
50,M,521,Célibataire,0,false
20,F,159,En_Couple,2,false
31,M,511,En_Couple,4,false
84,M,157,En_Couple,2,true
60,M,559,En_Couple,4,true
31,M,196,En_Couple,4,false
45,M,185,En_Couple,0,false
57,M,560,En_Couple,2,false
21,F,525,Célibataire,0,false
46,F,1147,Célibataire,0,false
38,M,537,En_Couple,3,false
20,M,484,Célibataire,0,false
50,F,418,En_Couple,3,false
65,M,404,En_Couple,4,true
43,F,988,En_Couple,2,true
18,M,1075,En_Couple,4,false
53,M,245,En_Couple,1,false
27,F,599,Célibataire,0,false
64,F,1209,En_Couple,0,false
52,M,572,Célibataire,0,false
62,M,200,Célibataire,0,false
51,M,207,En_Couple,0,false
19,M,433,En_Couple,4,false
81,F,170,Célibataire,0,false
62,M,197,Célibataire,0,false
81,F,537,En_Couple,3,false
19,M,1390,Célibataire,0,false
77,M,497,En_Couple,1,false
46,F,431,En_Couple,0,false
76,M,1394,En_Couple,0,false
21,M,208,En_Couple,1,false
47,M,1045,En_Couple,2,false
29,M,522,En_Couple,0,false
41,M,1313,?,3,false
54,M,1096,En_Couple,1,false
23,M,577,Célibataire,0,false
64,F,513,Célibataire,0,false
24,M,495,Célibataire,0,false
69,M,230,En_Couple,4,false
30,M,1388,En_Couple,0,false
52,M,1228,Célibataire,0,false
57,F,582,Célibataire,0,false
20,M,532,En_Couple,1,false
56,F,1107,Célibataire,0,false
28,F,946,En_Couple,2,false
81,F,490,En_Couple,2,true
66,M,1280,Seule,1,false
84,M,931,Célibataire,0,false
58,M,1016,Célibataire,0,false
27,M,150,Célibataire,0,false
41,M,195,En_Couple,0,false
79,M,573,En_Couple,1,false
46,M,523,En_Couple,1,false
74,F,1081,Célibataire,0,false
21,F,188,Célibataire,0,false
22,M,573,En_Couple,4,false
48,M,440,En_Couple,0,false
71,M,430,En_Couple,1,false
29,M,229,En_Couple,0,false
22,M,828,Célibataire,0,false
38,M,167,Célibataire,0,false
77,M,222,En_Couple,2,true
19,M,219,Célibataire,0,false
30,F,194,Célibataire,0,false
35,F,469,En_Couple,2,false
26,M,753,En_Couple,2,false
31,M,211,En_Couple,4,false
27,M,1068,Célibataire,0,false
55,M,539,En_Couple,1,true
22,M,435,En_Couple,0,false
45,M,1229,En_Couple,0,false
42,F,862,Célibataire,0,false
19,M,166,Célibataire,0,false
59,M,1363,En_Couple,3,false
25,M,537,Célibataire,0,false
42,M,183,En_Couple,1,true
44,M,544,Célibataire,0,false
18,M,769,En_Couple,3,true
24,M,1206,Célibataire,0,false
53,M,241,En_Couple,1,false
56,M,581,En_Couple,1,false
58,M,929,Célibataire,0,false
29,M,232,Célibataire,0,false
70,M,762,En_Couple,0,false
31,M,220,En_Couple,0,true
25,F,498,En_Couple,1,false
25,M,581,En_Couple,2,false
36,M,518,En_Couple,4,false
42,F,1006,En_Couple,2,false
20,M,157,En_Couple,2,false
19,F,766,Célibataire,0,false
20,F,820,En_Couple,0,false
25,M,1041,En_Couple,3,false
27,M,924,Célibataire,0,false
50,F,164,Célibataire,0,false
79,M,1038,En_Couple,2,false
43,M,498,En_Couple,0,false
46,F,585,En_Couple,2,false
18,M,1205,En_Couple,2,false
19,F,433,Célibataire,0,false
82,F,1202,Célibataire,0,false
52,F,515,Célibataire,0,false
37,M,548,En_Couple,0,false
30,F,150,Célibataire,0,false
21,M,537,Célibataire,0,false
23,M,565,En_Couple,1,false
44,M,231,En_Couple,4,true
53,F,440,Seule,3,false
19,F,1301,En_Couple,0,true
29,M,1322,En_Couple,0,false
26,M,231,Célibataire,0,false
27,M,1367,En_Couple,1,false
26,M,449,En_Couple,2,false
22,M,1027,Seule,3,false
26,F,563,Célibataire,0,false
19,F,155,En_Couple,1,false
21,M,228,Célibataire,0,false
25,M,157,En_Couple,0,false
68,M,595,Célibataire,0,false
35,F,476,Célibataire,0,false
70,F,483,Seule,3,false
20,F,1147,En_Couple,1,true
40,M,437,Célibataire,0,false
62,M,1175,En_Couple,2,false
20,M,406,En_Couple,3,false
57,M,221,En_Couple,1,true
63,M,449,En_Couple,3,true
37,M,951,En_Couple,4,true
27,F,541,Célibataire,0,false
18,M,750,Célibataire,0,false
52,M,452,En_Couple,0,true
63,F,405,Célibataire,0,false
18,F,517,En_Couple,1,false
25,M,1236,En_Couple,0,false
49,F,451,Célibataire,0,false
56,M,413,Célibataire,0,false
39,M,1027,En_Couple,2,false
48,M,416,En_Couple,0,false
29,M,501,Célibataire,0,false
20,M,1319,Célibataire,0,false
27,M,520,En_Couple,4,false
27,M,834,En_Couple,2,false
73,M,442,Célibataire,0,false
77,M,959,En_Couple,1,true
64,M,224,Célibataire,0,false
49,F,548,En_Couple,4,false
26,M,906,Célibataire,0,false
35,M,223,En_Couple,1,false
84,M,792,Célibataire,0,false
42,M,177,En_Couple,1,false
29,M,172,Célibataire,0,false
54,M,178,En_Couple,2,false
75,M,754,En_Couple,3,false
54,M,560,Célibataire,0,false
30,F,702,Célibataire,0,false
49,M,585,En_Couple,1,false
70,F,502,En_Couple,1,false
22,M,592,Célibataire,0,false
26,M,1372,En_Couple,4,false
73,M,943,En_Couple,0,false
41,M,595,En_Couple,3,false
64,M,550,Célibataire,0,false
25,M,584,En_Couple,1,false
28,M,414,Célibataire,0,false
58,F,179,En_Couple,0,false
36,M,1059,En_Couple,2,false
42,M,838,Célibataire,0,false
20,M,449,En_Couple,0,false
27,M,477,En_Couple,2,false
22,F,508,En_Couple,1,false
19,M,1362,Célibataire,0,false
65,M,439,En_Couple,1,false
71,M,888,_,0,false
40,M,441,En_Couple,0,false
37,M,420,En_Couple,2,false
30,M,493,Célibataire,0,false
32,M,185,En_Couple,3,true
18,F,476,En_Couple,4,false
28,F,218,En_Couple,3,false
56,F,201,En_Couple,4,false
45,F,180,Célibataire,0,false
34,M,565,En_Couple,2,false
39,M,1186,Célibataire,0,false
82,M,154,En_Couple,2,false
23,M,537,En_Couple,2,true
43,F,1133,Célibataire,0,false
34,M,181,En_Couple,4,false
57,M,1023,Seule,3,false
52,M,495,En_Couple,2,false
58,M,900,Célibataire,0,false
20,F,553,En_Couple,4,false
31,M,232,En_Couple,3,false
23,M,164,En_Couple,2,false
27,M,241,En_Couple,1,true
29,M,572,En_Couple,3,false
52,M,523,En_Couple,1,false
18,M,572,Célibataire,0,false
18,M,248,En_Couple,1,false
31,M,435,En_Couple,2,false
23,M,154,En_Couple,0,true
36,F,543,En_Couple,4,false
60,M,719,En_Couple,3,false
37,M,560,En_Couple,2,false
22,F,448,En_Couple,0,false
70,M,402,En_Couple,0,true
24,M,532,En_Couple,1,false
26,M,214,En_Couple,1,true
71,M,575,En_Couple,4,true
69,M,501,En_Couple,0,true
58,M,1062,Seule,3,false
19,M,521,Célibataire,0,false
70,M,1208,Célibataire,0,false
42,M,523,Célibataire,0,false
37,M,447,Célibataire,0,false
22,F,412,Célibataire,0,false
56,F,736,En_Couple,1,false
56,F,522,En_Couple,2,false
45,M,153,Seule,3,false
31,F,585,En_Couple,4,false
72,F,817,En_Couple,1,false
22,M,537,Célibataire,0,false
55,F,544,En_Couple,2,false
48,M,510,En_Couple,3,false
20,M,558,En_Couple,0,false
32,M,466,En_Couple,3,false
27,M,459,En_Couple,3,false
29,M,528,En_Couple,2,true
46,M,748,Seule,2,false
31,M,162,Célibataire,0,false
83,M,220,En_Couple,0,false
38,M,788,Célibataire,0,false
78,M,218,Célibataire,0,false
68,M,239,Seule,3,false
40,M,159,Célibataire,0,false
20,M,405,En_Couple,1,false
19,M,525,Célibataire,0,false
25,F,1229,En_Couple,3,true
19,F,829,En_Couple,4,false
65,F,573,En_Couple,2,true
18,M,536,Seule,2,false
67,M,182,En_Couple,2,false
20,M,192,En_Couple,3,false
36,M,476,Célibataire,0,false
82,F,479,En_Couple,1,true
19,M,435,Célibataire,0,false
19,M,401,En_Couple,4,false
56,M,1055,En_Couple,2,false
32,M,212,En_Couple,4,false
42,F,188,En_Couple,0,false
23,F,571,En_Couple,0,true
31,F,528,En_Couple,2,true
41,F,1101,En_Couple,2,false
47,M,442,En_Couple,3,false
55,M,478,En_Couple,1,false
26,M,551,Célibataire,0,false
26,F,226,En_Couple,4,false
30,M,189,En_Couple,1,true
28,F,431,Célibataire,0,false
33,M,1043,En_Couple,0,false
58,M,415,En_Couple,3,false
78,M,874,En_Couple,3,false
73,F,191,Célibataire,0,false
27,M,498,En_Couple,2,false
45,M,1389,Seule,2,false
30,M,587,Célibataire,0,false
84,F,1395,Célibataire,0,false
82,M,425,En_Couple,2,false
49,M,534,En_Couple,4,false
32,M,244,Seule,1,false
19,M,598,En_Couple,1,false
52,M,1055,En_Couple,3,false
41,M,454,Célibataire,0,false
43,F,196,Célibataire,0,false
80,M,404,Célibataire,0,false
72,M,1327,En_Couple,1,false
35,M,439,En_Couple,1,false
58,F,231,En_Couple,2,false
48,F,222,Célibataire,0,false
57,M,561,En_Couple,4,false
45,F,1100,Célibataire,0,false
28,M,245,En_Couple,4,false
18,M,192,En_Couple,2,false
42,M,504,En_Couple,0,false
50,M,448,En_Couple,1,false
27,M,427,En_Couple,2,false
49,F,498,En_Couple,3,false
43,M,1258,En_Couple,3,true
49,M,185,En_Couple,0,false
37,F,560,Seul,0,false
54,M,224,En_Couple,2,false
26,F,599,En_Couple,2,false
20,F,172,En_Couple,4,false
27,M,577,En_Couple,2,false
18,M,1211,En_Couple,1,false
38,M,596,En_Couple,1,false
73,M,414,En_Couple,0,false
40,M,529,En_Couple,1,true
39,M,463,En_Couple,0,false
29,F,434,Seule,1,false
47,F,576,En_Couple,2,true
21,M,750,Seule,3,false
50,M,1367,En_Couple,0,true
20,M,451,Célibataire,0,false
29,F,203,En_Couple,1,false
78,M,194,Seule,2,false
54,F,982,Célibataire,0,false
20,F,235,En_Couple,4,true
46,F,429,Célibataire,0,false
30,M,154,En_Couple,1,false
41,M,949,En_Couple,1,false
84,M,151,En_Couple,2,true
43,M,566,En_Couple,0,false
52,M,1071,En_Couple,0,true
40,M,571,En_Couple,1,true
38,M,467,Célibataire,0,false
41,M,794,Seule,2,false
26,M,1216,En_Couple,4,true
22,F,423,En_Couple,4,true
54,F,427,Célibataire,0,false
49,M,490,Célibataire,0,false
61,M,182,En_Couple,2,false
18,M,247,Seule,3,false
74,M,481,En_Couple,1,true
39,M,523,En_Couple,1,false
36,M,598,En_Couple,3,true
24,F,426,En_Couple,2,false
30,M,400,En_Couple,0,false
27,M,411,Célibataire,0,false
21,M,474,Célibataire,0,false
39,M,510,En_Couple,1,false
33,M,457,En_Couple,1,false
48,M,439,En_Couple,3,false
43,M,776,En_Couple,4,true
48,M,495,En_Couple,3,false
49,M,565,Célibataire,0,false
48,F,570,En_Couple,3,false
58,M,922,En_Couple,0,false
30,F,599,Célibataire,0,false
46,F,535,En_Couple,3,false
58,M,1381,En_Couple,2,false
50,M,492,Célibataire,0,false
53,F,872,En_Couple,3,false
83,M,220,En_Couple,2,false
45,M,218,Célibataire,0,false
31,M,558,En_Couple,2,false
34,M,1015,En_Couple,1,false
42,M,416,Célibataire,0,false
29,F,1090,En_Couple,0,false
40,F,544,En_Couple,2,false
51,M,234,Célibataire,0,false
31,M,557,En_Couple,0,false
63,F,235,Célibataire,0,false
53,M,440,En_Couple,2,false
22,M,500,En_Couple,0,false
62,M,506,En_Couple,2,false
26,M,229,En_Couple,1,false
22,F,430,En_Couple,1,true
58,F,221,En_Couple,0,false
44,M,181,En_Couple,1,true
24,F,162,En_Couple,2,false
22,F,559,En_Couple,2,false
34,M,1293,En_Couple,3,false
37,F,593,En_Couple,0,false
46,M,211,Célibataire,0,false
21,M,433,En_Couple,4,true
38,F,457,En_Couple,2,false
24,M,535,En_Couple,1,false
41,M,573,Célibataire,0,false
68,M,549,En_Couple,3,false
33,F,459,Célibataire,0,false
42,M,156,En_Couple,2,false
69,F,594,Célibataire,0,false
25,F,563,En_Couple,1,true
44,M,849,Célibataire,0,false
25,M,516,En_Couple,4,true
45,F,1275,En_Couple,2,false
50,M,418,En_Couple,0,false
55,M,585,En_Couple,3,true
46,F,924,Célibataire,0,false
43,M,183,Célibataire,0,false
38,M,428,Célibataire,0,false
38,F,1046,Seule,1,false
82,M,509,Célibataire,0,false
84,M,897,Célibataire,0,false
20,M,474,En_Couple,3,false
50,M,455,Célibataire,0,false
54,M,169,En_Couple,1,false
26,M,544,En_Couple,4,false
40,F,984,En_Couple,3,false
76,M,403,En_Couple,2,false
35,F,455,En_Couple,0,true
25,M,480,En_Couple,4,false
44,F,908,Célibataire,0,false
20,M,1148,En_Couple,1,false
60,M,529,En_Couple,1,false
56,M,230,En_Couple,0,false
29,F,489,Célibataire,0,false
54,M,1202,Célibataire,0,false
31,M,181,En_Couple,0,false
27,M,521,En_Couple,3,false
47,M,226,En_Couple,3,false
48,M,471,En_Couple,2,false
34,F,1140,Seule,1,false
47,M,586,En_Couple,2,false
64,M,598,Célibataire,0,false
40,M,512,Célibataire,0,false
81,M,1037,En_Couple,2,false
72,F,501,Célibataire,0,false
24,M,976,En_Couple,2,false
57,F,917,Célibataire,0,false
35,F,175,En_Couple,4,false
57,M,174,En_Couple,0,false
42,M,180,En_Couple,2,false
48,F,167,Célibataire,0,false
69,F,1147,Célibataire,0,false
46,F,540,En_Couple,4,false
53,M,1052,En_Couple,1,false
20,M,922,Célibataire,0,false
39,M,550,En_Couple,3,false
48,F,860,Célibataire,0,false
77,M,1345,En_Couple,4,true
67,M,214,En_Couple,3,false
52,M,240,En_Couple,2,false
84,M,1347,Célibataire,0,false
28,F,745,En_Couple,0,false
37,F,471,Célibataire,0,false
58,M,435,En_Couple,2,false
25,F,787,Célibataire,0,false
51,M,541,En_Couple,1,false
55,F,494,En_Couple,4,true
30,M,916,Célibataire,0,false
40,M,1216,En_Couple,4,false
58,M,188,En_Couple,0,false
38,M,478,Marié(e),0,false
43,M,207,Seule,2,false
44,F,401,En_Couple,3,false
39,M,1197,Célibataire,0,false
81,M,410,En_Couple,2,false
18,F,997,Célibataire,0,false
31,M,791,Seule,1,false
81,F,1085,En_Couple,1,false
43,M,1053,En_Couple,0,false
24,M,1239,En_Couple,2,false
45,M,558,En_Couple,4,false
47,M,434,En_Couple,2,false
41,M,176,En_Couple,3,false
18,M,431,En_Couple,4,false
32,F,174,Célibataire,0,false
53,F,555,En_Couple,1,false
67,M,241,En_Couple,3,true
25,M,1232,En_Couple,1,false
19,M,475,En_Couple,1,true
33,M,445,En_Couple,1,true
53,M,759,En_Couple,2,false
20,M,510,En_Couple,4,false
24,M,1302,En_Couple,0,true
38,M,422,En_Couple,1,false
33,M,928,Célibataire,0,false
71,M,471,Célibataire,0,false
52,M,152,En_Couple,0,false
20,M,200,Célibataire,0,false
36,M,552,Célibataire,0,false
58,F,488,En_Couple,3,false
45,M,197,En_Couple,3,false
32,M,214,En_Couple,2,false
27,M,961,Célibataire,0,false
49,M,496,N/D,4,true
55,M,1197,Célibataire,0,false
38,M,201,En_Couple,0,false
39,M,460,En_Couple,4,false
43,M,165,En_Couple,4,false
22,M,466,En_Couple,3,false
26,M,472,En_Couple,1,false
30,M,431,Seule,1,false
84,M,241,En_Couple,4,false
77,M,471,En_Couple,2,false
71,F,574,Célibataire,0,false
37,M,469,En_Couple,2,false
48,M,572,En_Couple,0,false
34,M,499,En_Couple,4,false
71,M,426,En_Couple,3,false
22,M,559,En_Couple,2,false
58,F,550,En_Couple,3,true
23,M,959,Célibataire,0,false
53,F,511,Seule,3,false
19,M,572,En_Couple,3,false
41,M,474,En_Couple,0,true
19,M,1203,En_Couple,4,false
64,M,457,En_Couple,2,false
23,M,874,Célibataire,0,false
37,M,197,Célibataire,0,false
77,M,499,?,1,false
23,F,166,En_Couple,1,false
28,M,244,En_Couple,2,true
65,M,460,En_Couple,1,false
54,F,553,Célibataire,0,false
33,F,153,En_Couple,4,false
29,M,1155,En_Couple,4,false
51,M,517,Célibataire,0,false
18,M,1069,En_Couple,1,false
38,M,576,En_Couple,2,false
62,M,822,Seule,1,false
26,F,528,En_Couple,1,false
28,M,491,Célibataire,0,false
56,M,208,Célibataire,0,false
19,M,826,Célibataire,0,false
34,M,1330,En_Couple,2,false
61,M,1066,En_Couple,4,false
59,M,479,En_Couple,0,false
55,M,508,En_Couple,2,false
81,M,1272,En_Couple,3,false
49,M,458,En_Couple,2,false
25,F,466,En_Couple,3,false
23,M,581,En_Couple,0,false
80,F,468,En_Couple,4,true
37,F,1377,Célibataire,0,false
57,M,173,En_Couple,4,false
22,M,537,En_Couple,0,true
52,M,840,En_Couple,2,false
38,F,1064,En_Couple,4,false
19,M,410,En_Couple,1,false
19,M,214,En_Couple,0,false
54,M,551,En_Couple,0,false
39,F,588,En_Couple,4,false
33,M,237,Célibataire,0,false
24,M,573,Célibataire,0,false
70,M,403,En_Couple,1,true
65,M,418,En_Couple,2,false
44,F,526,En_Couple,4,false
54,F,176,En_Couple,0,false
27,M,487,Célibataire,0,false
62,M,503,En_Couple,0,false
50,M,551,Célibataire,0,false
84,M,216,En_Couple,4,false
29,M,910,En_Couple,1,false
32,F,407,Célibataire,0,false
56,M,1345,En_Couple,2,false
41,M,539,En_Couple,2,false
20,M,206,En_Couple,0,false
31,M,439,Célibataire,0,false
33,M,532,En_Couple,4,false
24,M,595,Célibataire,0,false
23,F,996,Célibataire,0,false
45,M,412,Célibataire,0,false
32,M,907,En_Couple,2,false
26,M,474,Seule,3,false
42,M,547,Seule,2,false
24,F,502,En_Couple,3,true
54,F,1302,En_Couple,0,false
44,M,450,En_Couple,1,false
25,F,1089,N/D,1,false
45,M,878,En_Couple,3,false
50,M,186,En_Couple,0,false
42,F,1272,Seule,3,false
78,M,507,En_Couple,1,false
75,M,225,En_Couple,1,false
77,F,153,En_Couple,4,true
56,M,1226,Célibataire,0,false
38,M,197,Célibataire,0,false
42,M,545,Célibataire,0,false
50,F,924,En_Couple,3,false
47,M,1200,En_Couple,4,false
31,F,590,En_Couple,0,false
38,F,547,En_Couple,1,true
44,M,571,En_Couple,3,false
46,M,572,En_Couple,4,false
42,M,759,En_Couple,4,true
58,M,1194,En_Couple,2,true
28,M,244,Célibataire,0,false
51,F,474,En_Couple,3,false
27,F,567,En_Couple,4,true
72,F,497,Célibataire,0,false
49,F,744,En_Couple,4,false
23,F,1303,En_Couple,2,false
58,M,235,En_Couple,4,false
78,M,788,En_Couple,0,false
73,F,1291,Célibataire,0,false
